CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,DESC_CE_FINANCIERO,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,STATUS_BE
93905818,BANCO,ACTIMED,FONDO,JAL ZAPOPAN ANDARES BANCO,1134964.2,1134964.2,PERSONA FISICA,#N/A
94409661,BANCO,ALTERNA,FONDO,CD MX SANTA FE GLEZ CAMARENA,1291251.71,1291251.71,PERSONA FISICA,#N/A
91451179,BANCO,ALTERNA,FONDO,CD MX SANTA FE BANCO PB,784762.14,0,PERSONA FISICA,#N/A
93407468,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,102743.36,102743.36,PERSONA FISICA,#N/A
94384716,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,316396.26,316396.26,PERSONA FISICA,ENROLADO
91832220,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,207349.21,207349.21,PERSONA FISICA,ENROLADO
93738300,BANCO,IMPULSA,FONDO,JAL GDL PLAZA MEXICO,783562.54,783562.54,PERSONA FISICA,#N/A
92911742,BANCO,ACTIGOB,FONDO,CD MX MONTES URALES,632967.99,632967.99,PERSONA FISICA,ENROLADO
93748036,BANCO,ACTIREN,FONDO,CD MX SANTA FE BANCO PB,1232638.46,1232638.46,PERSONA FISICA,#N/A
95507489,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,50278.29,50278.29,PERSONA FISICA,#N/A
93817898,BANCO,ACTICRE,FONDO,CHIS TUX GUT BEL. DOMINGUEZ,5138833.99,7382076.91,PERSONA FISICA,#N/A
91768945,BANCO,ACTIGOB,FONDO,CD MX SANTA FE GLEZ CAMARENA,3915549.83,3915549.83,PERSONA FISICA,#N/A
95571196,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,277042.82,277042.82,PERSONA FISICA,#N/A
96016035,BANCO,PROTEGE,FONDO,EDO MEX GT LOMAS VERDES,1838284.31,1838284.31,PERSONA FISICA,#N/A
95422572,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,159712.59,271823.38,PERSONA FISICA,#N/A
94059920,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN MARIANO OTERO,335894.07,335894.07,PERSONA FISICA,#N/A
92751759,BANCO,ACTIMED,FONDO,EDO MEX METEPEC PLAZA IZAR,277347.96,277347.96,PERSONA FISICA,#N/A
95116141,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,219991.24,1719833.91,PERSONA FISICA,#N/A
95852281,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,12839.94,53952.28,PERSONA FISICA,#N/A
91590141,BANCO,ACTIREN,FONDO,CD MX PATIO UNIVERSIDAD,160525.69,160525.69,PERSONA FISICA,#N/A
91091769,BANCO,ACTIREN,FONDO,EDO MEX VALLE DORADO,1922126.22,1922126.22,PERSONA FISICA,#N/A
93549426,BANCO,ACTIG+,FONDO,JAL GDL ARCOS VALLARTA,157984.93,157984.93,PERSONA FISICA,#N/A
95639878,BANCO,IMPULSA,FONDO,CD MX PATIO UNIVERSIDAD,149571.17,149571.17,PERSONA FISICA,ENROLADO
95067161,BANCO,ALTERNA,FONDO,JAL ZAPOPAN MARIANO OTERO,1297539.67,1297539.67,PERSONA FISICA,#N/A
94156890,BANCO,SNX,FONDO,PERSONAL ACTINVER,26556.07,1101179.04,PERSONA FISICA,#N/A
95248142,BANCO,ACTICOB,FONDO,PERSONAL ACTINVER,361519.5,361519.5,PERSONA FISICA,#N/A
93169902,BANCO,ALTERNA,FONDO,CD MX SANTA FE GLEZ CAMARENA,635167.25,635167.25,PERSONA FISICA,#N/A
93783850,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,2013358.58,2051404.95,PERSONA FISICA,#N/A
93639763,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,101919.76,101919.76,PERSONA FISICA,ENROLADO
90824152,BANCO,DINAMO,FONDO,QRO QUERETARO BERNARDO QUINTANA,112426.15,112426.15,PERSONA FISICA,ENROLADO
91503011,BANCO,ALTERNA,FONDO,JAL ZAPOPAN ANDARES BANCO,42910.06,42910.06,PERSONA FISICA,ENROLADO
93284982,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,385930.68,385930.68,PERSONA FISICA,#N/A
92219237,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,141757.38,141757.38,PERSONA FISICA,ENROLADO
95125381,BANCO,ACTICRE,FONDO,CHIS TUX GUT BEL. DOMINGUEZ,707013.61,1265272.48,PERSONA FISICA,#N/A
90405135,BANCO,ALTERNA,FONDO,EDO MEX TECAMACHALCO,134645.43,134645.43,PERSONA FISICA,#N/A
95979407,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,205447.1,205447.1,PERSONA FISICA,ENROLADO
93952208,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,11042.52,11042.52,PERSONA FISICA,ENROLADO
95992418,BANCO,ACTIREN,FONDO,CD MX LINDAVISTA,40158.54,97262.16,PERSONA FISICA,#N/A
96183348,BANCO,ACTIREN,FONDO,CD MX XOLA,914936.93,914936.93,PERSONA FISICA,#N/A
90000563,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,1660.98,1660.98,PERSONA FISICA,#N/A
95957825,BANCO,ALTERNA,FONDO,JAL ZAPOPAN PLAZA PATRIA,340583.32,340583.32,PERSONA FISICA,#N/A
92653674,BANCO,ACTIREN,FONDO,MOR CUERNAVACA DOMINGO DIEZ,433481.45,433481.45,PERSONA FISICA,#N/A
90001389,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,805421.53,22343748.23,PERSONA FISICA,#N/A
93557015,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,87558.97,87558.97,PERSONA FISICA,ENROLADO
95062865,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,4444.62,9864.64,PERSONA FISICA,#N/A
95061263,BANCO,ACTVIDA,FONDO,EDO MEX METEPEC PLAZA IZAR,273916.88,273916.88,PERSONA FISICA,ENROLADO
95698502,BANCO,ACTVIDA,FONDO,JAL GDL ARCOS VALLARTA,1151822.88,1151822.88,PERSONA FISICA,#N/A
94316841,BANCO,IMPULSA,FONDO,CD MX PATIO UNIVERSIDAD,764193.69,764193.69,PERSONA FISICA,#N/A
95779682,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,1370227.25,1788838.2,PERSONA FISICA,#N/A
91922567,BANCO,ACTICOB,FONDO,JAL ZAPOPAN MARIANO OTERO,379276.01,379276.01,PERSONA FISICA,#N/A
90536616,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,274047.97,274047.97,PERSONA FISICA,#N/A
93900785,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,58055.03,58055.03,PERSONA FISICA,#N/A
93711075,BANCO,ACTI500,FONDO,CD MX XOLA,111348.87,111348.87,PERSONA FISICA,#N/A
91997171,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,116954.53,116954.53,PERSONA FISICA,#N/A
90001454,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,315624.44,315624.44,PERSONA FISICA,#N/A
92531706,BANCO,ACTIMED,FONDO,QRO QUERETARO BERNARDO QUINTANA,311143.86,311143.86,PERSONA FISICA,ENROLADO
93855518,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,59418.54,59418.54,PERSONA FISICA,ENROLADO
91657767,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,447441.85,447441.85,PERSONA FISICA,ENROLADO
95982484,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,95478.87,95478.87,PERSONA FISICA,#N/A
94249950,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,154082.28,154082.28,PERSONA FISICA,#N/A
95995551,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,66498.05,66498.05,PERSONA FISICA,ENROLADO
92380468,BANCO,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,166028.8,166028.8,PERSONA FISICA,#N/A
92631670,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,36602.33,36602.33,PERSONA FISICA,#N/A
92626605,BANCO,ACTIREN,FONDO,EDO MEX SATELITE,8956019.68,8956019.68,PERSONA FISICA,#N/A
91548149,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,31911.45,31911.45,PERSONA FISICA,#N/A
95612610,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,102307.35,102307.35,PERSONA FISICA,#N/A
91447110,BANCO,ALTERNA,FONDO,JAL ZAPOPAN MARIANO OTERO,2228686.45,2228686.45,PERSONA FISICA,#N/A
92146083,BANCO,ALTERNA,FONDO,PUE CHOLULA CITY ANGELOPOLIS,1129872.79,1129872.79,PERSONA FISICA,#N/A
93691798,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,582306.4,582306.4,PERSONA FISICA,#N/A
92333491,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,334611.1,334611.1,PERSONA FISICA,#N/A
95237392,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,459777.07,459777.07,PERSONA FISICA,ENROLADO
91694620,BANCO,ACTI500,FONDO,CD MX MONTES URALES,338256.39,338256.39,PERSONA FISICA,ENROLADO
93600302,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,1668919.74,1668919.74,PERSONA FISICA,#N/A
92350057,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,507774.43,507774.43,PERSONA FISICA,ENROLADO
95947529,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN MARIANO OTERO,476319.7,476319.7,PERSONA FISICA,#N/A
93949410,BANCO,ACTIREN,FONDO,QRO QUERETARO BERNARDO QUINTANA,42254.94,42818.06,PERSONA FISICA,ENROLADO
94754462,BANCO,ALTERNA,FONDO,CD MX PATIO UNIVERSIDAD,824722,824722,PERSONA FISICA,#N/A
93936607,BANCO,ACTIMED,FONDO,CHIS TUX GUT BEL. DOMINGUEZ,250478.71,250478.71,PERSONA FISICA,#N/A
91720706,BANCO,ACTIMED,FONDO,CD MX PATIO UNIVERSIDAD,373244.58,373244.58,PERSONA FISICA,ENROLADO
90046780,BANCO,ACTIMED,FONDO,GTO LEON CERRO GORDO BANCO,1423126.16,1539126.11,PERSONA FISICA,ENROLADO
93396950,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,137676.18,137676.18,PERSONA FISICA,ENROLADO
94584349,BANCO,ACTICOB,FONDO,CD MX MONTES URALES,139802.81,139802.81,PERSONA FISICA,ENROLADO
91005678,BANCO,EVEREST,FONDO,CD MX MONTES URALES,176905.24,176905.24,PERSONA FISICA,ENROLADO
95962940,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,209159.29,209159.29,PERSONA FISICA,#N/A
90938937,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,3119486.24,3119486.24,PERSONA FISICA,#N/A
93637817,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,111241.52,111241.52,PERSONA FISICA,#N/A
95655676,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN PLAZA PATRIA,134522.67,134522.67,PERSONA FISICA,ENROLADO
94851433,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,294895.05,294895.05,PERSONA FISICA,#N/A
93661924,BANCO,ACTICRE,FONDO,CD MX SANTA FE GLEZ CAMARENA,471706.52,471706.52,PERSONA FISICA,#N/A
91224253,BANCO,ACTIREN,FONDO,CD MX SANTA FE BANCO PB,4035104.29,4035104.29,PERSONA FISICA,#N/A
91264952,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,2482777.5,2482777.5,PERSONA FISICA,#N/A
93653517,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,99046.06,99046.06,PERSONA FISICA,#N/A
94669447,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,1170777.93,1170777.93,PERSONA FISICA,ENROLADO
90387580,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,78983.52,78983.52,PERSONA FISICA,#N/A
93650208,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,76737.22,76737.22,PERSONA FISICA,#N/A
93956456,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,325736.47,325736.47,PERSONA FISICA,#N/A
93024891,BANCO,ACTIMED,FONDO,SON CIUDAD OBREGON MIGUEL ALEMAN,636583.32,636583.32,PERSONA FISICA,ENROLADO
93536589,BANCO,ALTERNA,FONDO,JAL ZAPOPAN PLAZA PATRIA,210913.59,210913.59,PERSONA FISICA,#N/A
95678389,BANCO,MAXIMO,FONDO,CD MX MONTES URALES (CORPORATIVO),44720176.74,44720176.74,PERSONA MORAL,#N/A
93615938,BANCO,ACTIGOB,FONDO,JAL ZAPOPAN ANDARES BANCO,34001.41,34001.41,PERSONA FISICA,#N/A
94330289,BANCO,ACTIREN,FONDO,CD MX SANTA FE GLEZ CAMARENA,633473.56,3391463.56,PERSONA FISICA,#N/A
95915088,BANCO,ALTERNA,FONDO,JAL GDL ARCOS VALLARTA,2506269.44,2506269.44,PERSONA FISICA,#N/A
95728044,BANCO,SNX,FONDO,CD MX ALTAVISTA,537843.72,537843.72,PERSONA FISICA,#N/A
91377564,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,157085.23,157085.23,PERSONA FISICA,#N/A
94962396,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,255687.75,255687.75,PERSONA FISICA,ENROLADO
93260073,BANCO,IMPULSA,FONDO,EDO MEX VALLE DORADO,1017901.18,1017901.18,PERSONA FISICA,#N/A
93741437,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,6098433.85,6122862.83,PERSONA FISICA,#N/A
93455046,BANCO,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,26342.25,26342.25,PERSONA FISICA,#N/A
95545158,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,90867.26,90867.26,PERSONA FISICA,ENROLADO
90995622,BANCO,IMPULSA,FONDO,JAL GDL FORUM TLAQUEPAQUE,155858.43,155858.43,PERSONA FISICA,#N/A
92412592,BANCO,ACTICRE,FONDO,EDO MEX METEPEC PLAZA IZAR,6982.82,6982.82,PERSONA FISICA,#N/A
91069179,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,205529.14,205529.14,PERSONA FISICA,#N/A
96066667,BANCO,ACTIREN,FONDO,JAL MARINA VALLARTA,1046791.91,1046791.91,PERSONA FISICA,#N/A
93777613,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,252206.41,252206.41,PERSONA FISICA,#N/A
91257535,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,297515.01,1159964.78,PERSONA FISICA,#N/A
91145367,BANCO,ACTIMED,FONDO,CD MX XOLA,68147.56,68147.56,PERSONA FISICA,#N/A
91447177,BANCO,ALTERNA,FONDO,EDO MEX TECAMACHALCO,26735.33,26735.33,PERSONA FISICA,ENROLADO
95262044,BANCO,ACTIREN,FONDO,CD MX ALTAVISTA,0,270587.78,PERSONA FISICA,#N/A
95880514,BANCO,ACTIG+,FONDO,JAL ZAPOPAN PLAZA PATRIA,472348.7,472348.7,PERSONA FISICA,#N/A
94696481,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,205734.06,205734.06,PERSONA FISICA,#N/A
92683184,BANCO,ALTERNA,FONDO,CD MX SANTA FE GLEZ CAMARENA,829617.36,829617.36,PERSONA FISICA,#N/A
95992368,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,241054.23,241054.23,PERSONA FISICA,ENROLADO
91259788,BANCO,ACTIMED,FONDO,CD MX ALTAVISTA,145662.28,145662.28,PERSONA FISICA,ENROLADO
94791910,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,347670.01,347670.01,PERSONA FISICA,#N/A
93038727,BANCO,ACTICOB,FONDO,JAL ZAPOPAN MARIANO OTERO,117433.78,117433.78,PERSONA FISICA,#N/A
93520807,BANCO,IMPULSA,FONDO,CD MX SANTA FE GLEZ CAMARENA,2480979.49,2480979.49,PERSONA FISICA,#N/A
90433046,BANCO,ACTIMED,FONDO,CD MX XOLA,32436.95,32436.95,PERSONA FISICA,#N/A
94722246,BANCO,ACTIREN,FONDO,CD MX XOLA,123153.66,123153.66,PERSONA FISICA,ENROLADO
92015759,BANCO,ACTIREN,FONDO,CD MX MONTES URALES,841026.23,927961.71,PERSONA FISICA,ENROLADO
93734150,BANCO,ACTIMED,FONDO,MICH MOR AV LAZARO CARDENAS,4396029.22,4396029.22,PERSONA FISICA,#N/A
93271831,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,264545.64,264545.64,PERSONA FISICA,#N/A
93603991,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,136570.25,200667.97,PERSONA FISICA,ENROLADO
95879789,BANCO,ALTERNA,FONDO,SIN CULIACAN TORRE STA MARIA,586778.5,586778.5,PERSONA FISICA,#N/A
92288984,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,25630.22,25630.22,PERSONA FISICA,ENROLADO
91900266,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,144069.7,144069.7,PERSONA FISICA,ENROLADO
91522961,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,644631.54,644631.54,PERSONA FISICA,#N/A
95958112,BANCO,MAYA,FONDO,EDO MEX TECAMACHALCO,151241.64,151241.64,PERSONA FISICA,ENROLADO
92520931,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,54798.45,140427.15,PERSONA FISICA,#N/A
93893600,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,274810.53,274810.53,PERSONA FISICA,#N/A
90952656,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,14427.99,14427.99,PERSONA FISICA,#N/A
92613009,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,49125.52,49125.52,PERSONA FISICA,ENROLADO
92330539,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN MARIANO OTERO,666700.96,666700.96,PERSONA FISICA,#N/A
93745990,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,207615.01,207615.01,PERSONA FISICA,#N/A
90769548,BANCO,ACTICRE,FONDO,JAL ZAPOPAN PLAZA PATRIA,1250322.87,1250322.87,PERSONA FISICA,#N/A
92948926,BANCO,ACTIMED,FONDO,SON CIUDAD OBREGON MIGUEL ALEMAN,1144391.54,1144391.54,PERSONA FISICA,#N/A
93718310,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,204327.02,204327.02,PERSONA FISICA,#N/A
91841783,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,259042.44,259042.44,PERSONA FISICA,ENROLADO
91651661,BANCO,ALTERNA,FONDO,QRO QUERETARO BERNARDO QUINTANA,240688.1,240688.1,PERSONA FISICA,ENROLADO
92553478,BANCO,EVEREST,FONDO,CD MX MONTES URALES,15618.52,15618.52,PERSONA FISICA,#N/A
90463423,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,341386.81,341386.81,PERSONA FISICA,#N/A
94708583,BANCO,ACTICRE,FONDO,JAL GDL PLAZA MEXICO,662066.22,662066.22,PERSONA FISICA,#N/A
93783181,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,432450.75,560043.44,PERSONA FISICA,#N/A
93899276,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,25780.8,29501.62,PERSONA FISICA,#N/A
93718815,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,404511.94,404511.94,PERSONA FISICA,#N/A
93313864,BANCO,ACTIREN,FONDO,CD MX PATIO UNIVERSIDAD,45316.3,45316.3,PERSONA FISICA,ENROLADO
93789485,BANCO,ACTICOB,FONDO,JAL ZAPOPAN MARIANO OTERO,212641.5,212641.5,PERSONA FISICA,ENROLADO
95677589,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,139800.17,139800.17,PERSONA FISICA,#N/A
95525390,BANCO,ACTIGOB,FONDO,JAL GDL ARCOS VALLARTA,291905.5,291905.5,PERSONA FISICA,ENROLADO
90001868,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,697705.24,4042060.88,PERSONA FISICA,#N/A
93734192,BANCO,ALTERNA,FONDO,QRO QUERETARO BERNARDO QUINTANA,1618836.26,1726023.23,PERSONA FISICA,#N/A
95960589,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,7173.73,7173.73,PERSONA FISICA,#N/A
95927992,BANCO,ACTVIDA,FONDO,JAL GDL FORUM TLAQUEPAQUE,193248.66,193248.66,PERSONA FISICA,ENROLADO
93799880,BANCO,ACTIMED,FONDO,AGS AGUASCALIENTES NTE 509,1765695.71,2320228.54,PERSONA FISICA,ENROLADO
94897337,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,581454.81,581454.81,PERSONA FISICA,#N/A
90819426,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,643278.31,643278.31,PERSONA FISICA,#N/A
93841484,BANCO,ACTIG+,FONDO,JAL ZAPOPAN ANDARES CB,2201599.72,2201599.72,PERSONA FISICA,#N/A
93356814,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,449518.69,449518.69,PERSONA FISICA,ENROLADO
92827229,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,695313.77,695313.77,PERSONA FISICA,ENROLADO
90968918,BANCO,ACTIMED,FONDO,GTO LEON CERRO GORDO BANCO,58687.38,58687.38,PERSONA FISICA,#N/A
93751659,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,68011.62,68011.62,PERSONA FISICA,#N/A
94155942,BANCO,ACTIREN,FONDO,CD MX JULIO VERNE POLANCO,952222.48,952222.48,PERSONA FISICA,#N/A
93511020,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,437992.77,437992.77,PERSONA FISICA,#N/A
91751479,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,76467.43,76467.43,PERSONA FISICA,#N/A
93970697,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,2593.91,2593.91,PERSONA FISICA,#N/A
94017514,BANCO,ACTVIDA,FONDO,EDO MEX GT LOMAS VERDES,520709.11,520709.11,PERSONA FISICA,#N/A
95865689,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,530089.82,530089.82,PERSONA FISICA,#N/A
95774220,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,74768.15,74768.15,PERSONA FISICA,ENROLADO
94447398,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,205217.74,205217.74,PERSONA FISICA,#N/A
95836219,BANCO,ACTICOB,FONDO,JAL ZAPOPAN MARIANO OTERO,1453415.16,1453415.16,PERSONA FISICA,ENROLADO
93723658,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,225612.27,225612.27,PERSONA FISICA,ENROLADO
96138920,BANCO,ACTIMED,FONDO,CD MX XOLA,169054.77,169054.77,PERSONA FISICA,ENROLADO
91175869,BANCO,ACTI500,FONDO,PERSONAL ACTINVER,417456.98,417456.98,PERSONA FISICA,#N/A
95923702,BANCO,ALTERNA,FONDO,JAL GDL FORUM TLAQUEPAQUE,285770.84,285770.84,PERSONA FISICA,#N/A
95784674,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN PLAZA PATRIA,425745.85,425745.85,PERSONA FISICA,ENROLADO
93891919,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,396824.56,396824.56,PERSONA FISICA,ENROLADO
96069406,BANCO,ACTVIDA,FONDO,JAL GDL FORUM TLAQUEPAQUE,159857.6,159857.6,PERSONA FISICA,#N/A
91166470,BANCO,ACTIMED,FONDO,JAL CHAPALA AJIJIC,503444,503444,PERSONA FISICA,#N/A
91354225,BANCO,ACTIGOB,FONDO,CD MX XOLA,5090526.61,5090526.61,PERSONA MORAL,#N/A
91975839,BANCO,ACTIREN,FONDO,CD MX ALTAVISTA,4403165.38,4423327.19,PERSONA FISICA,#N/A
95104188,BANCO,ACTIG+,FONDO,PERSONAL ACTINVER,262056.18,1222156.36,PERSONA FISICA,#N/A
95138061,BANCO,IMPULSA,FONDO,EDO MEX SATELITE,80406.2,80406.2,PERSONA FISICA,#N/A
90966748,BANCO,IMPULSA,FONDO,JAL GDL PLAZA MEXICO,310729.65,390419.22,PERSONA FISICA,ENROLADO
92437961,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,3972859.39,3972859.39,PERSONA FISICA,#N/A
92543354,BANCO,ACTIREN,FONDO,CD MX MONTES URALES,225529.16,225529.16,PERSONA FISICA,ENROLADO
93076370,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,44625.72,44625.72,PERSONA FISICA,#N/A
96005889,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,152448.52,152448.52,PERSONA FISICA,#N/A
91288910,BANCO,IMPULSA,FONDO,JAL GDL ARCOS VALLARTA,172858.98,172858.98,PERSONA FISICA,ENROLADO
94571148,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,205347.82,205347.82,PERSONA FISICA,#N/A
93754547,BANCO,ACTIREN,FONDO,JAL ZAPOPAN MARIANO OTERO,66723.39,66723.39,PERSONA FISICA,#N/A
94128154,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,1269.46,1269.46,PERSONA FISICA,#N/A
96116629,BANCO,ALTERNA,FONDO,GTO SMA PLAZA LUCIERNAGA,8808650.55,8808650.55,PERSONA FISICA,#N/A
93972230,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,138555.72,138555.72,PERSONA FISICA,ENROLADO
95682654,BANCO,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,101781.92,101781.92,PERSONA FISICA,#N/A
95609855,BANCO,ACTIMED,FONDO,CD MX PATIO UNIVERSIDAD,200169.54,200169.54,PERSONA FISICA,#N/A
92579036,BANCO,ACTVIDA,FONDO,CD MX TERRAZA PEDREGAL,387765.93,387765.93,PERSONA FISICA,ENROLADO
94016292,BANCO,ALTERNA,FONDO,CD MX SANTA FE BANCO PB,703378.25,703378.25,PERSONA FISICA,#N/A
91049445,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,149427.6,149427.6,PERSONA FISICA,#N/A
90564790,BANCO,IMPULSA,FONDO,JAL GDL ARCOS VALLARTA,151759.39,151759.39,PERSONA FISICA,#N/A
93757375,BANCO,ALTERNA,FONDO,CD MX SANTA FE GLEZ CAMARENA,1146971.59,1146971.59,PERSONA FISICA,#N/A
94011053,BANCO,ACTIMED,FONDO,CD MX ALTAVISTA,20723.26,20723.26,PERSONA MORAL,#N/A
92985274,BANCO,ACTIREN,FONDO,CD MX SANTA FE GLEZ CAMARENA,3825751.42,3825751.42,PERSONA FISICA,#N/A
92326511,BANCO,ACTIMED,FONDO,AGS AGUASCALIENTES NTE 509,245492.33,245492.33,PERSONA FISICA,#N/A
96066832,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,293422.99,293422.99,PERSONA FISICA,ENROLADO
93898369,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,85477.45,85477.45,PERSONA FISICA,ENROLADO
95575627,BANCO,ACTIG+,FONDO,JAL ZAPOPAN ANDARES BANCO,3232173.98,3232173.98,PERSONA FISICA,#N/A
96143367,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,196498.87,196498.87,PERSONA FISICA,#N/A
