CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,ENTIDAD_FEDERATIVA,GENERO,EDAD,STATUS_BE,DESC_CE_FINANCIERO,LAT,LONG
91975839,BANCO,ACTIREN,FONDO,4403165.38,4423327.19,PERSONA FISICA,CDMX,MASCULINO,35,#N/A,CD MX ALTAVISTA,19.4285,99.1277
95104188,BANCO,ACTIG+,FONDO,262056.18,1222156.36,PERSONA FISICA,CDMX,FEMENINO,51,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95138061,BANCO,IMPULSA,FONDO,80406.2,80406.2,PERSONA FISICA,EDOMEX,MASCULINO,29,#N/A,EDO MEX SATELITE,19.4969,99.7233
95400347,BANCO,CUENTA_EJE,,3180025.68,3180026.59,PERSONA FISICA,JALISCO,FEMENINO,63,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
90966748,BANCO,IMPULSA,FONDO,310729.65,390419.22,PERSONA FISICA,JALISCO,FEMENINO,48,ENROLADO,JAL GDL PLAZA MEXICO,20.6595,103.3494
92437961,BANCO,ACTIMED,FONDO,3972859.39,3972859.39,PERSONA FISICA,JALISCO,MASCULINO,45,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
92543354,BANCO,ACTIREN,FONDO,225529.16,225529.16,PERSONA FISICA,CDMX,MASCULINO,58,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93076370,BANCO,ACTIMED,FONDO,44625.72,44625.72,PERSONA FISICA,CDMX,FEMENINO,45,#N/A,CD MX MONTES URALES,19.4285,99.1277
96005889,BANCO,ACTIMED,FONDO,152448.52,152448.52,PERSONA FISICA,JALISCO,MASCULINO,42,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
91288910,BANCO,IMPULSA,FONDO,172858.98,172858.98,PERSONA FISICA,JALISCO,FEMENINO,33,ENROLADO,JAL GDL ARCOS VALLARTA,20.6595,103.3494
94571148,BANCO,ACTIMED,FONDO,205347.82,205347.82,PERSONA FISICA,JALISCO,FEMENINO,69,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93754547,BANCO,ACTIREN,FONDO,66723.39,66723.39,PERSONA FISICA,JALISCO,FEMENINO,65,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94128154,BANCO,ACTIMED,FONDO,1269.46,1269.46,PERSONA FISICA,JALISCO,FEMENINO,88,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
96116629,BANCO,ALTERNA,FONDO,8808650.55,8808650.55,PERSONA FISICA,GUANAJUATO,MASCULINO,39,#N/A,GTO SMA PLAZA LUCIERNAGA,21.019,101.2574
93972230,BANCO,ACTIMED,FONDO,138555.72,138555.72,PERSONA FISICA,CDMX,MASCULINO,80,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95682654,BANCO,ACTIMED,FONDO,101781.92,101781.92,PERSONA FISICA,CDMX,MASCULINO,38,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95609855,BANCO,ACTIMED,FONDO,200169.54,200169.54,PERSONA FISICA,CDMX,MASCULINO,83,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
92579036,BANCO,ACTVIDA,FONDO,387765.93,387765.93,PERSONA FISICA,CDMX,FEMENINO,43,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
94016292,BANCO,ALTERNA,FONDO,703378.25,703378.25,PERSONA FISICA,CDMX,FEMENINO,64,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
91049445,BANCO,IMPULSA,FONDO,149427.6,149427.6,PERSONA FISICA,JALISCO,FEMENINO,48,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
90564790,BANCO,IMPULSA,FONDO,151759.39,151759.39,PERSONA FISICA,JALISCO,MASCULINO,60,#N/A,JAL GDL ARCOS VALLARTA,20.6595,103.3494
93757375,BANCO,ALTERNA,FONDO,1146971.59,1146971.59,PERSONA FISICA,CDMX,MASCULINO,57,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
94011053,BANCO,ACTIMED,FONDO,20723.26,20723.26,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX ALTAVISTA,19.4285,99.1277
91943928,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,CDMX,FEMENINO,44,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
92985274,BANCO,ACTIREN,FONDO,3825751.42,3825751.42,PERSONA FISICA,CDMX,FEMENINO,53,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
92326511,BANCO,ACTIMED,FONDO,245492.33,245492.33,PERSONA FISICA,AGUASCALIENTES,MASCULINO,72,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
96066832,BANCO,ACTIMED,FONDO,293422.99,293422.99,PERSONA FISICA,CDMX,MASCULINO,36,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95506275,BANCO,CUENTA_EJE,,556,5248.29,PERSONA FISICA,AGUASCALIENTES,FEMENINO,33,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93898369,BANCO,ACTIMED,FONDO,85477.45,85477.45,PERSONA FISICA,JALISCO,FEMENINO,55,ENROLADO,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95575627,BANCO,ACTIG+,FONDO,3232173.98,3232173.98,PERSONA FISICA,JALISCO,FEMENINO,79,#N/A,JAL ZAPOPAN ANDARES BANCO,20.6595,103.3494
93851822,BANCO,CUENTA_EJE,,16576.45,133407.51,PERSONA FISICA,CDMX,FEMENINO,43,#N/A,CD MX MONTES URALES,19.4285,99.1277
96143367,BANCO,IMPULSA,FONDO,196498.87,196498.87,PERSONA FISICA,JALISCO,FEMENINO,65,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
96099031,BANCO,CUENTA_EJE,,274362.71,464871.39,PERSONA FISICA,CDMX,MASCULINO,39,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90816026,BANCO,ACTIMED,FONDO,33780,33780,PERSONA FISICA,JALISCO,MASCULINO,47,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93887990,BANCO,IMPULSA,FONDO,4647466.82,9269685.49,PERSONA FISICA,CDMX,MASCULINO,80,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93339042,BANCO,SNX,FONDO,712593.78,712593.78,PERSONA FISICA,CDMX,MASCULINO,46,#N/A,CD MX ALTAVISTA,19.4285,99.1277
92682707,BANCO,IMPULSA,FONDO,87191.61,87191.61,PERSONA FISICA,CDMX,MASCULINO,83,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
93449155,BANCO,ACTIMED,FONDO,306677.49,306677.49,PERSONA FISICA,JALISCO,MASCULINO,47,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95549127,BANCO,IMPULSA,FONDO,323686.04,323686.04,PERSONA FISICA,JALISCO,MASCULINO,70,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
90418963,BANCO,CUENTA_EJE,,726230.03,726230.03,PERSONA FISICA,JALISCO,MASCULINO,48,#N/A,JAL GDL ARCOS VALLARTA,20.6595,103.3494
91639773,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,CDMX,MASCULINO,79,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
94945615,BANCO,ACTIMED,FONDO,66800.37,67306.59,PERSONA FISICA,CDMX,FEMENINO,28,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95772711,BANCO,ACTIGOB,FONDO,1791.61,15585.78,PERSONA FISICA,CDMX,MASCULINO,25,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93398899,BANCO,ACTIMED,FONDO,209189.62,209189.62,PERSONA FISICA,SINALOA,FEMENINO,79,#N/A,SIN CENTRO FINANCIERO,25.8227,108.2217
93926616,BANCO,ACTIMED,FONDO,379168.8,379168.8,PERSONA FISICA,CDMX,MASCULINO,57,#N/A,CD MX TERRAZA PEDREGAL,19.4285,99.1277
96030614,BANCO,ALTERNA,FONDO,10876.73,10876.73,PERSONA FISICA,CDMX,FEMENINO,46,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
94887866,BANCO,ACTVIDA,FONDO,14662.1,14662.1,PERSONA FISICA,JALISCO,MASCULINO,58,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94526811,BANCO,CUENTA_EJE,,1196129.03,1196129.03,PERSONA FISICA,CDMX,MASCULINO,53,#N/A,CD MX MONTES URALES (CORPORATIVO),19.4285,99.1277
95654232,BANCO,MAXIMO,FONDO,5168.43,6692.21,PERSONA FISICA,CDMX,FEMENINO,31,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93764017,BANCO,IMPULSA,FONDO,502419.69,502419.69,PERSONA FISICA,JALISCO,FEMENINO,68,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
95812319,BANCO,ALTERNA,FONDO,132327.55,132327.55,PERSONA FISICA,EDOMEX,MASCULINO,53,ENROLADO,EDO MEX SATELITE,19.4969,99.7233
91582254,BANCO,ACTIMED,FONDO,178639.22,178639.22,PERSONA FISICA,CDMX,MASCULINO,32,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92457225,BANCO,ACTIMED,FONDO,221462.72,221462.72,PERSONA FISICA,CDMX,MASCULINO,59,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95848644,BANCO,ACTINMO,FONDO,641273.41,641273.41,PERSONA FISICA,CDMX,FEMENINO,33,#N/A,CD MX MONTES URALES,19.4285,99.1277
93561538,BANCO,ACTIMED,FONDO,369583.86,369583.86,PERSONA FISICA,JALISCO,FEMENINO,37,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92969203,BANCO,EVEREST,FONDO,412070.79,412070.79,PERSONA FISICA,JALISCO,MASCULINO,81,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
95521423,BANCO,IMPULSA,FONDO,80920.11,80920.11,PERSONA FISICA,JALISCO,FEMENINO,43,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95957981,BANCO,CUENTA_EJE,,10352.41,16814.92,PERSONA FISICA,CDMX,MASCULINO,31,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95188462,BANCO,ALTERNA,FONDO,249817.61,249817.61,PERSONA FISICA,CDMX,MASCULINO,49,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93585917,BANCO,ACTIMED,FONDO,33644.79,33644.79,PERSONA FISICA,CDMX,FEMENINO,48,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93678233,BANCO,ACTICRE,FONDO,450964.69,1210047.36,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
93678233,BANCO,ACTICRE,FONDO,759082.67,1210047.36,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
92295997,BANCO,ACTVIDA,FONDO,307170.15,307170.15,PERSONA FISICA,JALISCO,FEMENINO,62,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
92528900,BANCO,CUENTA_EJE,,1970256.24,1970256.24,PERSONA FISICA,CDMX,MASCULINO,65,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93731370,BANCO,ACTIMED,FONDO,395685.78,395685.78,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91760488,BANCO,ACTIMED,FONDO,65696.42,65696.42,PERSONA FISICA,CDMX,FEMENINO,37,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
91377838,BANCO,ACTIMED,FONDO,205925.42,205925.42,PERSONA FISICA,EDOMEX,FEMENINO,61,#N/A,EDO MEX TECAMACHALCO,19.4969,99.7233
92565605,BANCO,CUENTA_EJE,,1576283.52,1576283.52,PERSONA FISICA,CDMX,FEMENINO,50,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93379642,BANCO,ACTIMED,FONDO,879501.18,879501.18,PERSONA FISICA,CDMX,FEMENINO,65,#N/A,CD MX MONTES URALES,19.4285,99.1277
91865642,BANCO,ACTIG+,FONDO,410057.06,410057.06,PERSONA FISICA,JALISCO,FEMENINO,45,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95113841,BANCO,ACTICOB,FONDO,1508677.64,1508677.64,PERSONA FISICA,GUANAJUATO,MASCULINO,71,ENROLADO,GTO SMA PLAZA LUCIERNAGA,21.019,101.2574
95901815,BANCO,ACTIMED,FONDO,482615.68,482615.68,PERSONA FISICA,PUEBLA,MASCULINO,51,#N/A,PUE CHOLULA CITY ANGELOPOLIS,19.0414,98.2063
93261162,BANCO,ALTERNA,FONDO,236776.67,236776.67,PERSONA FISICA,CDMX,FEMENINO,61,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90918152,BANCO,IMPULSA,FONDO,1348228.74,1348228.74,PERSONA FISICA,EDOMEX,FEMENINO,56,#N/A,EDO MEX SATELITE,19.4969,99.7233
91186544,BANCO,MAYA,FONDO,236629.79,614492.25,PERSONA FISICA,EDOMEX,FEMENINO,38,#N/A,EDO MEX GT LOMAS VERDES,19.4969,99.7233
93590131,BANCO,ACTIMED,FONDO,1528725.16,1528725.16,PERSONA FISICA,EDOMEX,MASCULINO,49,#N/A,EDO MEX SATELITE,19.4969,99.7233
95442307,BANCO,ACTIMED,FONDO,65595.68,65595.68,PERSONA FISICA,JALISCO,FEMENINO,26,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
90367061,BANCO,IMPULSA,FONDO,100010.05,100010.05,PERSONA FISICA,JALISCO,FEMENINO,67,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
91487801,BANCO,ALTERNA,FONDO,377541.9,377541.9,PERSONA FISICA,CDMX,FEMENINO,58,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
93456853,BANCO,ACTIMED,FONDO,38056.54,38056.54,PERSONA FISICA,JALISCO,MASCULINO,50,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95852026,BANCO,ALTERNA,FONDO,110713.19,110807.86,PERSONA FISICA,CHIHUAHUA,FEMENINO,58,#N/A,CHIH CHIH AV DE LA JUVENTUD,28.633,106.0691
91288191,BANCO,CUENTA_EJE,,18567.93,18567.93,PERSONA FISICA,EDOMEX,FEMENINO,37,#N/A,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
92255751,BANCO,EVEREST,FONDO,102910.91,102910.91,PERSONA FISICA,JALISCO,FEMENINO,61,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
93755577,BANCO,CUENTA_EJE,,344110.49,427458.79,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93888964,BANCO,ACTIMED,FONDO,703555.15,703555.15,PERSONA FISICA,JALISCO,FEMENINO,62,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93586519,BANCO,IMPULSA,FONDO,687128.42,687128.42,PERSONA FISICA,JALISCO,MASCULINO,45,#N/A,JAL GDL PLAZA MEXICO,20.6595,103.3494
93217545,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,JALISCO,FEMENINO,46,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95878146,BANCO,ACTIREN,FONDO,33756.99,33756.99,PERSONA FISICA,CDMX,MASCULINO,47,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95224309,BANCO,ACTIREN,FONDO,6900.18,6900.31,PERSONA FISICA,CDMX,MASCULINO,34,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95159901,BANCO,CUENTA_EJE,,0,0,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX LINDAVISTA,19.4285,99.1277
91986745,BANCO,ACTICOB,FONDO,7100.74,7100.74,PERSONA FISICA,CDMX,MASCULINO,60,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95226254,BANCO,ACTIREN,FONDO,572764.57,572764.57,PERSONA FISICA,CDMX,MASCULINO,49,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
92786797,BANCO,CUENTA_EJE,,1002427.92,1002427.92,PERSONA FISICA,CDMX,FEMENINO,67,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
92517598,BANCO,ACTIG+,FONDO,240136.54,240136.54,PERSONA FISICA,JALISCO,FEMENINO,49,ENROLADO,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
93163095,BANCO,ALTERNA,FONDO,534303.8,534303.8,PERSONA FISICA,CDMX,MASCULINO,43,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
93649549,BANCO,ACTI500,FONDO,1008229.69,1008229.69,PERSONA FISICA,EDOMEX,MASCULINO,53,#N/A,EDO MEX VALLE DORADO,19.4969,99.7233
92681501,BANCO,ALTERNA,FONDO,96533.53,96533.53,PERSONA FISICA,JALISCO,MASCULINO,51,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
91221655,BANCO,CUENTA_EJE,,82800,82800,PERSONA FISICA,CDMX,FEMENINO,15,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93651354,BANCO,CUENTA_EJE,,0,377287.52,PERSONA FISICA,JALISCO,MASCULINO,82,#N/A,JAL CHAPALA AJIJIC,20.6595,103.3494
93773679,BANCO,IMPULSA,FONDO,244992.41,244992.41,PERSONA FISICA,JALISCO,FEMENINO,62,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95816666,BANCO,ACTIREN,FONDO,1501309.28,1501309.28,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
92441856,BANCO,ACTIMED,FONDO,222528.13,222528.13,PERSONA FISICA,GUANAJUATO,MASCULINO,77,#N/A,GTO SMA PLAZA LUCIERNAGA,21.019,101.2574
93552230,BANCO,ACTIREN,FONDO,101792.62,101792.62,PERSONA FISICA,JALISCO,FEMENINO,75,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
96045141,BANCO,CUENTA_EJE,,3993.01,3993.01,PERSONA FISICA,CDMX,FEMENINO,23,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93011070,BANCO,ACTIMED,FONDO,204648.61,204648.61,PERSONA FISICA,JALISCO,MASCULINO,92,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
91874404,BANCO,ACTIGOB,FONDO,160273.95,160273.95,PERSONA FISICA,CDMX,MASCULINO,38,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91167452,BANCO,ACTIPLU,FONDO,93373.05,93373.05,PERSONA FISICA,JALISCO,FEMENINO,54,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95811204,BANCO,ACTIMED,FONDO,108521.85,108521.85,PERSONA FISICA,CDMX,FEMENINO,35,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93528651,BANCO,ACTIMED,FONDO,945311.27,945311.27,PERSONA FISICA,AGUASCALIENTES,MASCULINO,65,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
94060365,BANCO,ACTIMED,FONDO,133311.94,133311.94,PERSONA FISICA,CDMX,FEMENINO,50,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
91548057,BANCO,ACTIMED,FONDO,273315.55,273315.55,PERSONA FISICA,JALISCO,MASCULINO,24,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
90403387,BANCO,IMPULSA,FONDO,262400.96,262400.96,PERSONA FISICA,JALISCO,MASCULINO,44,ENROLADO,JAL GDL PLAZA MEXICO,20.6595,103.3494
91663567,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,CDMX,FEMENINO,59,#N/A,CD MX MONTES URALES,19.4285,99.1277
94349966,BANCO,CUENTA_EJE,,405610.37,405610.37,PERSONA FISICA,CDMX,FEMENINO,74,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
90859224,BANCO,ROBOTIK,FONDO,1100478.21,1100478.21,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
91309237,BANCO,ACTIMED,FONDO,885507.03,885507.03,PERSONA FISICA,JALISCO,FEMENINO,59,#N/A,JAL ZAPOPAN ANDARES BANCO,20.6595,103.3494
93601185,BANCO,ACTIMED,FONDO,3094031.82,3094031.82,PERSONA FISICA,CDMX,MASCULINO,93,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
92386549,BANCO,ACTIREN,FONDO,288348.33,288348.33,PERSONA FISICA,JALISCO,FEMENINO,64,#N/A,JAL GDL PLAZA MEXICO,20.6595,103.3494
95892774,BANCO,PROTEGE,FONDO,905150.42,905150.42,PERSONA FISICA,JALISCO,FEMENINO,64,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93969301,BANCO,ACTIMED,FONDO,16104.73,25550.11,PERSONA FISICA,CDMX,FEMENINO,40,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91538959,BANCO,ALTERNA,FONDO,235410.37,235410.37,PERSONA FISICA,JALISCO,MASCULINO,58,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
93721447,BANCO,CUENTA_EJE,,705777.37,705777.37,PERSONA FISICA,CDMX,MASCULINO,68,#N/A,CD MX MONTES URALES (CORPORATIVO),19.4285,99.1277
94600541,BANCO,ACTVIDA,FONDO,499075.1,499075.1,PERSONA FISICA,CDMX,FEMENINO,52,#N/A,CD MX MONTES URALES,19.4285,99.1277
91056994,BANCO,ALTERNA,FONDO,411437.61,411437.61,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
95087805,BANCO,SNX,FONDO,220874.08,220874.08,PERSONA FISICA,QUERETARO,FEMENINO,42,#N/A,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
96073788,BANCO,ALTERNA,FONDO,234902.03,234902.03,PERSONA FISICA,JALISCO,FEMENINO,31,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93049765,BANCO,ACTI500,FONDO,465382.99,465382.99,PERSONA FISICA,SAN LUIS POTOSÍ,MASCULINO,52,ENROLADO,SLP SAN LUIS POTOSI PEDREGAL,22.1565,100.9855
91656892,BANCO,CUENTA_EJE,,1187850.54,1187850.54,PERSONA FISICA,JALISCO,FEMENINO,78,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93872646,BANCO,ALTERNA,FONDO,25841.91,25841.91,PERSONA FISICA,CDMX,MASCULINO,58,#N/A,CD MX MONTES URALES,19.4285,99.1277
92662550,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,EDOMEX,FEMENINO,66,#N/A,EDO MEX VALLE DORADO,19.4969,99.7233
90001033,BANCO,CUENTA_EJE,,254073.52,254073.52,PERSONA FISICA,CDMX,FEMENINO,69,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93872828,BANCO,IMPULSA,FONDO,74681.51,74681.51,PERSONA FISICA,CDMX,FEMENINO,52,#N/A,CD MX MONTES URALES,19.4285,99.1277
92927862,BANCO,ACTIMED,FONDO,679669.63,679669.63,PERSONA FISICA,CDMX,FEMENINO,78,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93897650,BANCO,ACTIMED,FONDO,461492.49,461492.49,PERSONA FISICA,JALISCO,MASCULINO,70,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92593177,BANCO,ACTIMED,FONDO,44653.54,44653.54,PERSONA FISICA,MORELOS,MASCULINO,72,#N/A,MOR CUERNAVACA DOMINGO DIEZ,18.6813,99.1013
92729094,BANCO,ACTICRE,FONDO,158561.18,158561.18,PERSONA FISICA,GUANAJUATO,MASCULINO,62,#N/A,GTO LEON CERRO GORDO BANCO,21.019,101.2574
92276724,BANCO,ACTIREN,FONDO,85868.5,85868.5,PERSONA FISICA,CDMX,FEMENINO,90,#N/A,CD MX MONTES URALES,19.4285,99.1277
96063946,BANCO,ACTIMED,FONDO,359805.87,359805.87,PERSONA FISICA,JALISCO,MASCULINO,30,ENROLADO,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
94386703,BANCO,SURCETE,FONDO,1560533.27,1560533.27,PERSONA FISICA,EDOMEX,FEMENINO,67,#N/A,EDO MEX TECAMACHALCO,19.4969,99.7233
91863738,BANCO,ACTIMED,FONDO,269891.54,269891.54,PERSONA FISICA,QUERETARO,FEMENINO,44,ENROLADO,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
90500836,BANCO,ACTIMED,FONDO,577172.18,577172.18,PERSONA FISICA,JALISCO,FEMENINO,40,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
91082214,BANCO,ACTIMED,FONDO,37583.34,37583.34,PERSONA FISICA,CDMX,FEMENINO,76,#N/A,CD MX MONTES URALES,19.4285,99.1277
95757258,BANCO,ALTERNA,FONDO,40931.84,40931.84,PERSONA FISICA,CDMX,FEMENINO,31,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93021723,BANCO,ACTIREN,FONDO,45771.99,45771.99,PERSONA FISICA,CDMX,FEMENINO,70,#N/A,CD MX MONTES URALES,19.4285,99.1277
95244729,BANCO,CUENTA_EJE,,76094.18,76094.18,PERSONA FISICA,AGUASCALIENTES,MASCULINO,30,ENROLADO,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
93613073,BANCO,ACTIMED,FONDO,344246.97,344246.97,PERSONA MORAL,JALISCO,SIN GENERO,PM,#N/A,JAL GDL ARCOS VALLARTA,20.6595,103.3494
91541763,BANCO,IMPULSA,FONDO,135946.94,135946.94,PERSONA FISICA,CDMX,FEMENINO,44,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
91969469,BANCO,IMPULSA,FONDO,126859.98,126859.98,PERSONA FISICA,CDMX,MASCULINO,84,#N/A,CD MX TERRAZA PEDREGAL,19.4285,99.1277
92007186,BANCO,ACTIMED,FONDO,454481.81,454481.81,PERSONA FISICA,CDMX,MASCULINO,68,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93725307,BANCO,ACTICRE,FONDO,31605.79,31605.79,PERSONA FISICA,CDMX,FEMENINO,56,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90511122,BANCO,OPTIMO,FONDO,18218.39,18218.39,PERSONA FISICA,CDMX,MASCULINO,32,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
93588804,BANCO,ACTIMED,FONDO,731760.96,731760.96,PERSONA FISICA,JALISCO,MASCULINO,72,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93583276,BANCO,IMPULSA,FONDO,467677.59,467677.59,PERSONA FISICA,JALISCO,FEMENINO,65,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
95798518,BANCO,ACTICOB,FONDO,338375.45,457001.67,PERSONA FISICA,CDMX,MASCULINO,30,ENROLADO,CD MX XOLA,19.4285,99.1277
93744233,BANCO,ACTVIDA,FONDO,661389.11,661389.11,PERSONA FISICA,CDMX,FEMENINO,65,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
92540400,BANCO,ALTERNA,FONDO,458680.37,458680.37,PERSONA FISICA,CDMX,FEMENINO,71,#N/A,CD MX MONTES URALES,19.4285,99.1277
