"date","device","failure","attribute1","attribute2","attribute3","attribute4","attribute5","attribute6","attribute7","attribute8","attribute9","l.attribute1","l.attribute2","l.attribute3","l.attribute4","l.attribute5","l.attribute6","l.attribute7","l.attribute8","l.attribute9"
2015-04-13,"W1F0KCP2",0,105456744,0,0,0,6,310063,0,0,0,38895224,0,0,0,6,310063,0,0,0
2015-04-14,"W1F0KCP2",0,134141920,0,0,0,6,310063,0,0,0,105456744,0,0,0,6,310063,0,0,0
2015-04-15,"W1F0KCP2",0,124271448,0,0,0,6,310066,0,0,0,134141920,0,0,0,6,310063,0,0,0
2015-04-16,"W1F0KCP2",0,114438432,0,0,0,6,310067,0,0,0,124271448,0,0,0,6,310066,0,0,0
2015-04-17,"W1F0KCP2",0,98160008,0,0,0,6,310068,0,0,0,114438432,0,0,0,6,310067,0,0,0
2015-04-18,"W1F0KCP2",0,70068912,0,0,0,6,310068,0,0,0,98160008,0,0,0,6,310068,0,0,0
2015-04-19,"W1F0KCP2",0,123966480,0,0,0,6,310068,0,0,0,70068912,0,0,0,6,310068,0,0,0
2015-04-20,"W1F0KCP2",0,162938720,0,0,0,6,310068,0,0,0,123966480,0,0,0,6,310068,0,0,0
2015-04-21,"W1F0KCP2",0,165163032,0,0,0,6,310068,0,0,0,162938720,0,0,0,6,310068,0,0,0
2015-04-22,"W1F0KCP2",0,218414704,0,0,0,6,310068,0,0,0,165163032,0,0,0,6,310068,0,0,0
2015-04-23,"W1F0KCP2",0,219470176,0,0,0,6,310069,0,0,0,218414704,0,0,0,6,310068,0,0,0
2015-04-24,"W1F0KCP2",0,40267624,0,0,0,6,310072,0,0,0,219470176,0,0,0,6,310069,0,0,0
2015-04-25,"W1F0KCP2",0,162851280,0,0,0,6,310072,0,0,0,40267624,0,0,0,6,310072,0,0,0
2015-04-26,"W1F0KCP2",0,218300640,0,0,0,6,310072,0,0,0,162851280,0,0,0,6,310072,0,0,0
2015-04-27,"W1F0KCP2",0,34829480,0,0,0,6,310072,0,0,0,218300640,0,0,0,6,310072,0,0,0
2015-04-28,"W1F0KCP2",0,141641880,0,0,0,6,310072,0,0,0,34829480,0,0,0,6,310072,0,0,0
2015-04-29,"W1F0KCP2",0,123867600,2712,0,121,6,310688,0,0,0,141641880,0,0,0,6,310072,0,0,0
2015-04-30,"W1F0KCP2",0,167752312,9848,0,121,6,310698,0,0,0,123867600,2712,0,121,6,310688,0,0,0
2015-05-01,"W1F0KCP2",0,11949960,10200,0,121,6,310698,0,0,0,167752312,9848,0,121,6,310698,0,0,0
2015-05-02,"W1F0KCP2",0,59757680,10336,0,121,6,310698,0,0,0,11949960,10200,0,121,6,310698,0,0,0
2015-05-03,"W1F0KCP2",0,233692640,10352,0,121,6,310698,0,0,0,59757680,10336,0,121,6,310698,0,0,0
2015-05-04,"W1F0KCP2",0,138882240,10368,0,121,6,310698,0,0,0,233692640,10352,0,121,6,310698,0,0,0
2015-05-05,"W1F0KCP2",0,46782408,10376,0,121,6,310698,0,0,0,138882240,10368,0,121,6,310698,0,0,0
2015-05-06,"W1F0KCP2",0,188517464,10376,0,121,6,310698,0,0,0,46782408,10376,0,121,6,310698,0,0,0
2015-05-07,"W1F0KCP2",0,47833304,10376,0,121,6,310698,0,0,0,188517464,10376,0,121,6,310698,0,0,0
2015-05-08,"W1F0KCP2",0,97910584,10384,0,121,6,310699,0,0,0,47833304,10376,0,121,6,310698,0,0,0
2015-05-09,"W1F0KCP2",1,176861128,10392,0,121,6,310699,0,0,0,97910584,10384,0,121,6,310699,0,0,0
2015-05-10,"W1F0KCP2",0,123051360,10392,0,121,6,310735,0,0,0,176861128,10392,0,121,6,310699,0,0,0
2015-05-11,"W1F0KCP2",0,140419256,10440,0,121,6,310801,0,0,0,123051360,10392,0,121,6,310735,0,0,0
2015-01-02,"W1F0M35B",0,21500120,0,0,0,7,243193,0,0,0,1765736,0,0,0,7,242030,0,0,0
2015-01-03,"W1F0M35B",0,42143520,0,0,0,7,244358,0,0,0,21500120,0,0,0,7,243193,0,0,0
2015-01-04,"W1F0M35B",0,67353816,0,0,0,7,245507,0,0,0,42143520,0,0,0,7,244358,0,0,0
2015-01-05,"W1F0M35B",0,87763488,0,0,0,7,246644,0,0,0,67353816,0,0,0,7,245507,0,0,0
2015-01-06,"W1F0M35B",0,107500824,0,0,0,7,247823,0,0,0,87763488,0,0,0,7,246644,0,0,0
2015-01-07,"W1F0M35B",0,129334712,0,0,0,7,248951,0,0,0,107500824,0,0,0,7,247823,0,0,0
2015-01-08,"W1F0M35B",0,149888336,0,0,0,7,250084,0,0,0,129334712,0,0,0,7,248951,0,0,0
2015-01-09,"W1F0M35B",0,172007968,0,0,0,7,251264,0,0,0,149888336,0,0,0,7,250084,0,0,0
2015-01-10,"W1F0M35B",0,192164672,0,0,0,7,252413,0,0,0,172007968,0,0,0,7,251264,0,0,0
2015-01-11,"W1F0M35B",0,209804016,0,0,0,7,253571,0,0,0,192164672,0,0,0,7,252413,0,0,0
2015-01-12,"W1F0M35B",0,229387760,0,0,0,7,254769,0,0,0,209804016,0,0,0,7,253571,0,0,0
2015-01-13,"W1F0M35B",0,8392640,0,0,0,7,255903,0,0,0,229387760,0,0,0,7,254769,0,0,0
2015-01-14,"W1F0M35B",0,25849040,0,0,0,7,257063,0,0,0,8392640,0,0,0,7,255903,0,0,0
2015-01-15,"W1F0M35B",0,43596352,0,0,0,7,258195,0,0,0,25849040,0,0,0,7,257063,0,0,0
2015-01-16,"W1F0M35B",0,59507656,0,0,0,7,259382,0,0,0,43596352,0,0,0,7,258195,0,0,0
2015-01-17,"W1F0M35B",0,84051992,0,0,0,7,260491,0,0,0,59507656,0,0,0,7,259382,0,0,0
2015-01-18,"W1F0M35B",0,106175712,0,0,0,7,261641,0,0,0,84051992,0,0,0,7,260491,0,0,0
2015-01-19,"W1F0M35B",0,123033064,0,0,0,7,262820,0,0,0,106175712,0,0,0,7,261641,0,0,0
2015-01-20,"W1F0M35B",0,107350480,0,0,0,7,263314,0,0,0,123033064,0,0,0,7,262820,0,0,0
2015-01-21,"W1F0M35B",0,155660952,0,0,0,7,263320,0,0,0,107350480,0,0,0,7,263314,0,0,0
2015-01-22,"W1F0M35B",0,96104864,0,0,0,7,263320,0,0,0,155660952,0,0,0,7,263320,0,0,0
2015-01-23,"W1F0M35B",0,18813128,0,0,0,7,263320,0,0,0,96104864,0,0,0,7,263320,0,0,0
2015-01-24,"W1F0M35B",0,37435976,0,0,0,7,263320,0,0,0,18813128,0,0,0,7,263320,0,0,0
2015-01-25,"W1F0M35B",0,42267320,0,0,0,7,263320,0,0,0,37435976,0,0,0,7,263320,0,0,0
2015-01-26,"W1F0M35B",0,231437696,0,0,0,7,263320,0,0,0,42267320,0,0,0,7,263320,0,0,0
2015-01-27,"W1F0M35B",0,5216640,0,0,0,7,263320,0,0,0,231437696,0,0,0,7,263320,0,0,0
2015-01-28,"W1F0M35B",0,162911592,0,0,0,7,263320,0,0,0,5216640,0,0,0,7,263320,0,0,0
2015-01-29,"W1F0M35B",0,126949600,0,0,0,7,263320,0,0,0,162911592,0,0,0,7,263320,0,0,0
2015-01-30,"W1F0M35B",0,136643752,0,0,0,7,263320,0,0,0,126949600,0,0,0,7,263320,0,0,0
2015-01-31,"W1F0M35B",0,66722240,0,0,1,7,263323,0,0,0,136643752,0,0,0,7,263320,0,0,0
2015-02-01,"W1F0M35B",0,9712464,0,0,1,7,263323,0,0,0,66722240,0,0,1,7,263323,0,0,0
2015-02-02,"W1F0M35B",0,220367200,0,0,1,7,263323,0,0,0,9712464,0,0,1,7,263323,0,0,0
2015-02-03,"W1F0M35B",0,207132744,0,0,1,7,263323,0,0,0,220367200,0,0,1,7,263323,0,0,0
2015-02-04,"W1F0M35B",0,119381760,0,0,1,7,263323,0,0,0,207132744,0,0,1,7,263323,0,0,0
2015-02-05,"W1F0M35B",0,119070216,0,0,1,7,263971,0,0,0,119381760,0,0,1,7,263323,0,0,0
2015-02-06,"W1F0M35B",0,135259280,0,0,1,7,265156,0,0,0,119070216,0,0,1,7,263971,0,0,0
2015-02-07,"W1F0M35B",0,183857600,0,0,1,7,265698,0,0,0,135259280,0,0,1,7,265156,0,0,0
2015-02-08,"W1F0M35B",0,183760,0,0,1,7,265698,0,0,0,183857600,0,0,1,7,265698,0,0,0
2015-02-09,"W1F0M35B",0,53142792,0,0,1,7,265698,0,0,0,183760,0,0,1,7,265698,0,0,0
2015-02-10,"W1F0M35B",0,223029336,0,0,1,7,265698,0,0,0,53142792,0,0,1,7,265698,0,0,0
2015-02-11,"W1F0M35B",0,3180272,0,0,1,7,265698,0,0,0,223029336,0,0,1,7,265698,0,0,0
2015-02-12,"W1F0M35B",0,46132784,0,0,1,7,265699,0,0,0,3180272,0,0,1,7,265698,0,0,0
2015-02-13,"W1F0M35B",0,97333272,0,0,1,7,265699,0,0,0,46132784,0,0,1,7,265699,0,0,0
2015-02-14,"W1F0M35B",0,135078464,0,0,1,7,265699,0,0,0,97333272,0,0,1,7,265699,0,0,0
2015-02-15,"W1F0M35B",0,231125296,0,0,1,7,265699,0,0,0,135078464,0,0,1,7,265699,0,0,0
2015-02-16,"W1F0M35B",0,221824448,0,0,1,7,265699,0,0,0,231125296,0,0,1,7,265699,0,0,0
2015-02-17,"W1F0M35B",0,121770880,0,0,1,7,265699,0,0,0,221824448,0,0,1,7,265699,0,0,0
2015-02-18,"W1F0M35B",0,154828512,0,0,1,7,265699,0,0,0,121770880,0,0,1,7,265699,0,0,0
2015-02-19,"W1F0M35B",0,170158328,0,0,1,7,265699,0,0,0,154828512,0,0,1,7,265699,0,0,0
2015-02-20,"W1F0M35B",0,232391816,0,0,1,7,265699,0,0,0,170158328,0,0,1,7,265699,0,0,0
2015-02-21,"W1F0M35B",0,35693952,0,0,1,7,265699,0,0,0,232391816,0,0,1,7,265699,0,0,0
2015-02-22,"W1F0M35B",0,62080824,0,0,1,7,265699,0,0,0,35693952,0,0,1,7,265699,0,0,0
2015-02-23,"W1F0M35B",0,110191248,0,0,1,7,265699,0,0,0,62080824,0,0,1,7,265699,0,0,0
2015-02-24,"W1F0M35B",0,123104288,0,0,1,7,265699,0,0,0,110191248,0,0,1,7,265699,0,0,0
2015-02-25,"W1F0M35B",0,159587920,0,0,1,7,265708,0,0,0,123104288,0,0,1,7,265699,0,0,0
2015-02-26,"W1F0M35B",0,95398528,0,0,1,7,265708,0,0,0,159587920,0,0,1,7,265708,0,0,0
2015-02-27,"W1F0M35B",0,29313776,0,0,1,7,265718,0,0,0,95398528,0,0,1,7,265708,0,0,0
2015-02-28,"W1F0M35B",0,243216016,0,0,1,7,265718,0,0,0,29313776,0,0,1,7,265718,0,0,0
2015-03-01,"W1F0M35B",0,144865224,0,0,1,7,265718,0,0,0,243216016,0,0,1,7,265718,0,0,0
2015-03-02,"W1F0M35B",0,213978144,0,0,1,7,265718,0,0,0,144865224,0,0,1,7,265718,0,0,0
2015-03-03,"W1F0M35B",0,10038744,0,0,1,7,265718,0,0,0,213978144,0,0,1,7,265718,0,0,0
2015-03-04,"W1F0M35B",0,47417432,0,0,1,7,265718,0,0,0,10038744,0,0,1,7,265718,0,0,0
2015-03-05,"W1F0M35B",0,55755672,0,0,1,7,265719,0,0,0,47417432,0,0,1,7,265718,0,0,0
2015-03-06,"W1F0M35B",0,106794080,0,0,1,7,265719,0,0,0,55755672,0,0,1,7,265719,0,0,0
2015-03-07,"W1F0M35B",0,138095784,0,0,1,7,265719,0,0,0,106794080,0,0,1,7,265719,0,0,0
2015-03-08,"W1F0M35B",0,79555176,0,0,1,7,265719,0,0,0,138095784,0,0,1,7,265719,0,0,0
2015-03-09,"W1F0M35B",0,163024488,0,0,1,7,265719,0,0,0,79555176,0,0,1,7,265719,0,0,0
2015-03-10,"W1F0M35B",0,84107024,0,0,1,7,265719,0,0,0,163024488,0,0,1,7,265719,0,0,0
2015-03-11,"W1F0M35B",0,136331088,0,0,1,7,265719,0,0,0,84107024,0,0,1,7,265719,0,0,0
2015-03-12,"W1F0M35B",0,86501008,0,0,1,7,265719,0,0,0,136331088,0,0,1,7,265719,0,0,0
2015-03-13,"W1F0M35B",0,118251128,0,0,1,7,265719,0,0,0,86501008,0,0,1,7,265719,0,0,0
2015-03-14,"W1F0M35B",0,129978944,0,0,1,7,265719,0,0,0,118251128,0,0,1,7,265719,0,0,0
2015-03-15,"W1F0M35B",0,98973784,0,0,1,7,265719,0,0,0,129978944,0,0,1,7,265719,0,0,0
2015-03-16,"W1F0M35B",0,117274120,0,0,1,7,265719,0,0,0,98973784,0,0,1,7,265719,0,0,0
2015-03-17,"W1F0M35B",0,74913272,0,0,1,7,265719,0,0,0,117274120,0,0,1,7,265719,0,0,0
2015-03-18,"W1F0M35B",0,52520688,0,0,1,7,265719,0,0,0,74913272,0,0,1,7,265719,0,0,0
2015-03-19,"W1F0M35B",0,123458552,0,0,1,7,265719,0,0,0,52520688,0,0,1,7,265719,0,0,0
2015-03-20,"W1F0M35B",0,110986832,0,0,1,7,265721,0,0,0,123458552,0,0,1,7,265719,0,0,0
2015-03-21,"W1F0M35B",0,58393720,0,0,1,7,265721,0,0,0,110986832,0,0,1,7,265721,0,0,0
2015-03-22,"W1F0M35B",0,171715448,0,0,1,7,265721,0,0,0,58393720,0,0,1,7,265721,0,0,0
2015-03-23,"W1F0M35B",0,180999416,0,0,1,7,265721,0,0,0,171715448,0,0,1,7,265721,0,0,0
2015-03-24,"W1F0M35B",0,129144696,0,0,1,7,265721,0,0,0,180999416,0,0,1,7,265721,0,0,0
2015-03-25,"W1F0M35B",0,62883592,0,0,1,7,265722,0,0,0,129144696,0,0,1,7,265721,0,0,0
2015-03-26,"W1F0M35B",0,67354600,0,0,1,7,265722,0,0,0,62883592,0,0,1,7,265722,0,0,0
2015-03-27,"W1F0M35B",0,92946336,0,0,1,7,265722,0,0,0,67354600,0,0,1,7,265722,0,0,0
2015-03-28,"W1F0M35B",0,52551112,0,0,1,7,265722,0,0,0,92946336,0,0,1,7,265722,0,0,0
2015-03-29,"W1F0M35B",0,49457968,0,0,1,7,265722,0,0,0,52551112,0,0,1,7,265722,0,0,0
2015-03-30,"W1F0M35B",0,15238080,0,0,1,7,265722,0,0,0,49457968,0,0,1,7,265722,0,0,0
2015-03-31,"W1F0M35B",0,223278544,0,0,1,7,265722,0,0,0,15238080,0,0,1,7,265722,0,0,0
2015-04-01,"W1F0M35B",0,156498288,0,0,1,7,265722,0,0,0,223278544,0,0,1,7,265722,0,0,0
2015-04-02,"W1F0M35B",0,133732392,0,0,1,7,265722,0,0,0,156498288,0,0,1,7,265722,0,0,0
2015-04-03,"W1F0M35B",0,53514240,0,0,1,7,265723,0,0,0,133732392,0,0,1,7,265722,0,0,0
2015-04-04,"W1F0M35B",0,28329576,0,0,1,7,265723,0,0,0,53514240,0,0,1,7,265723,0,0,0
2015-04-05,"W1F0M35B",0,25080904,0,0,1,7,265723,0,0,0,28329576,0,0,1,7,265723,0,0,0
2015-04-06,"W1F0M35B",0,243721528,0,0,1,7,265723,0,0,0,25080904,0,0,1,7,265723,0,0,0
2015-04-07,"W1F0M35B",0,140096232,0,0,1,7,265723,0,0,0,243721528,0,0,1,7,265723,0,0,0
2015-04-08,"W1F0M35B",0,128825088,0,0,1,7,265723,0,0,0,140096232,0,0,1,7,265723,0,0,0
2015-04-09,"W1F0M35B",0,129133936,0,0,1,7,265723,0,0,0,128825088,0,0,1,7,265723,0,0,0
2015-04-10,"W1F0M35B",0,79561064,0,0,1,7,265723,0,0,0,129133936,0,0,1,7,265723,0,0,0
2015-04-11,"W1F0M35B",0,93495592,0,0,1,7,265723,0,0,0,79561064,0,0,1,7,265723,0,0,0
2015-04-12,"W1F0M35B",0,16726304,0,0,1,7,265723,0,0,0,93495592,0,0,1,7,265723,0,0,0
2015-04-13,"W1F0M35B",0,240110008,0,0,1,7,265723,0,0,0,16726304,0,0,1,7,265723,0,0,0
2015-04-14,"W1F0M35B",0,167572296,0,0,1,7,265723,0,0,0,240110008,0,0,1,7,265723,0,0,0
2015-04-15,"W1F0M35B",0,74487664,0,0,1,7,265726,0,0,0,167572296,0,0,1,7,265723,0,0,0
2015-04-16,"W1F0M35B",0,127511584,0,0,1,7,265731,0,0,0,74487664,0,0,1,7,265726,0,0,0
2015-04-17,"W1F0M35B",0,227874984,0,0,1,7,265733,0,0,0,127511584,0,0,1,7,265731,0,0,0
2015-04-18,"W1F0M35B",0,143632376,0,0,1,7,265733,0,0,0,227874984,0,0,1,7,265733,0,0,0
2015-04-19,"W1F0M35B",0,34146240,0,0,1,7,265733,0,0,0,143632376,0,0,1,7,265733,0,0,0
2015-04-20,"W1F0M35B",0,154924456,0,0,1,7,265733,0,0,0,34146240,0,0,1,7,265733,0,0,0
2015-04-21,"W1F0M35B",0,41357256,0,0,1,7,265733,0,0,0,154924456,0,0,1,7,265733,0,0,0
2015-04-22,"W1F0M35B",0,181399352,0,0,1,7,265733,0,0,0,41357256,0,0,1,7,265733,0,0,0
2015-04-23,"W1F0M35B",0,44386128,0,0,1,7,265735,0,0,0,181399352,0,0,1,7,265733,0,0,0
2015-04-24,"W1F0M35B",0,194224368,0,0,1,7,265737,0,0,0,44386128,0,0,1,7,265735,0,0,0
2015-04-25,"W1F0M35B",0,85399912,0,0,1,7,265737,0,0,0,194224368,0,0,1,7,265737,0,0,0
2015-04-26,"W1F0M35B",0,204251672,0,0,1,7,265737,0,0,0,85399912,0,0,1,7,265737,0,0,0
2015-04-27,"W1F0M35B",0,116827008,0,0,1,7,265737,0,0,0,204251672,0,0,1,7,265737,0,0,0
2015-04-28,"W1F0M35B",0,41517832,0,0,1,7,265737,0,0,0,116827008,0,0,1,7,265737,0,0,0
2015-04-29,"W1F0M35B",0,232507816,0,0,1,7,266420,0,0,0,41517832,0,0,1,7,265737,0,0,0
2015-04-30,"W1F0M35B",0,57879648,0,0,1,7,267200,0,0,0,232507816,0,0,1,7,266420,0,0,0
2015-05-01,"W1F0M35B",0,244107240,0,0,1,7,267203,0,0,0,57879648,0,0,1,7,267200,0,0,0
2015-05-02,"W1F0M35B",0,236014288,0,0,1,7,267203,0,0,0,244107240,0,0,1,7,267203,0,0,0
2015-05-03,"W1F0M35B",0,180663888,0,0,1,7,267203,0,0,0,236014288,0,0,1,7,267203,0,0,0
2015-05-04,"W1F0M35B",0,126960016,0,0,1,7,267203,0,0,0,180663888,0,0,1,7,267203,0,0,0
2015-05-05,"W1F0M35B",0,8577536,0,0,1,7,267203,0,0,0,126960016,0,0,1,7,267203,0,0,0
2015-05-06,"W1F0M35B",0,9093728,0,0,1,7,267203,0,0,0,8577536,0,0,1,7,267203,0,0,0
2015-05-07,"W1F0M35B",0,4780056,0,0,1,7,267203,0,0,0,9093728,0,0,1,7,267203,0,0,0
2015-05-08,"W1F0M35B",0,175645672,0,0,1,7,267203,0,0,0,4780056,0,0,1,7,267203,0,0,0
2015-05-09,"W1F0M35B",1,141805096,0,0,1,7,267203,0,0,0,175645672,0,0,1,7,267203,0,0,0
2015-05-10,"W1F0M35B",0,158339032,96,0,1,7,267287,8,8,0,141805096,0,0,1,7,267203,0,0,0
2015-05-11,"W1F0M35B",0,181444320,456,0,1,7,267488,8,8,0,158339032,96,0,1,7,267287,8,8,0
2015-01-02,"W1F0M4BZ",0,91094456,0,0,0,8,295824,0,0,7,73768200,0,0,0,8,294455,0,0,7
2015-01-03,"W1F0M4BZ",0,109069960,0,0,0,8,297193,0,0,7,91094456,0,0,0,8,295824,0,0,7
2015-01-04,"W1F0M4BZ",0,132885360,0,0,0,8,298585,0,0,7,109069960,0,0,0,8,297193,0,0,7
2015-01-05,"W1F0M4BZ",0,157296704,0,0,0,8,299901,0,0,7,132885360,0,0,0,8,298585,0,0,7
2015-01-06,"W1F0M4BZ",0,196823504,0,0,0,8,301189,0,0,7,157296704,0,0,0,8,299901,0,0,7
2015-01-07,"W1F0M4BZ",0,231119792,0,0,0,8,302468,0,0,7,196823504,0,0,0,8,301189,0,0,7
2015-01-08,"W1F0M4BZ",0,17795960,0,0,0,8,303826,0,0,7,231119792,0,0,0,8,302468,0,0,7
2015-01-09,"W1F0M4BZ",0,39540448,0,0,0,8,305183,0,0,7,17795960,0,0,0,8,303826,0,0,7
2015-01-10,"W1F0M4BZ",0,57517992,0,0,0,8,306542,0,0,7,39540448,0,0,0,8,305183,0,0,7
2015-01-11,"W1F0M4BZ",0,83267304,0,0,0,8,307929,0,0,7,57517992,0,0,0,8,306542,0,0,7
2015-01-12,"W1F0M4BZ",0,106278432,0,0,0,8,309276,0,0,7,83267304,0,0,0,8,307929,0,0,7
2015-01-13,"W1F0M4BZ",0,131491312,0,0,0,8,310619,0,0,7,106278432,0,0,0,8,309276,0,0,7
2015-01-14,"W1F0M4BZ",0,157110952,0,0,0,8,311996,0,0,7,131491312,0,0,0,8,310619,0,0,7
2015-01-15,"W1F0M4BZ",0,177277872,0,0,0,8,313353,0,0,7,157110952,0,0,0,8,311996,0,0,7
2015-01-16,"W1F0M4BZ",0,197045336,0,0,0,8,314683,0,0,7,177277872,0,0,0,8,313353,0,0,7
2015-01-17,"W1F0M4BZ",0,220720168,0,0,0,8,316078,0,0,7,197045336,0,0,0,8,314683,0,0,7
2015-01-18,"W1F0M4BZ",0,241863560,0,0,0,8,317430,0,0,7,220720168,0,0,0,8,316078,0,0,7
2015-01-19,"W1F0M4BZ",0,16363472,0,0,0,8,318790,0,0,7,241863560,0,0,0,8,317430,0,0,7
2015-01-20,"W1F0M4BZ",0,33246288,0,0,0,8,320123,0,0,7,16363472,0,0,0,8,318790,0,0,7
2015-01-21,"W1F0M4BZ",0,212419768,0,0,0,8,321111,0,0,7,33246288,0,0,0,8,320123,0,0,7
2015-01-22,"W1F0M4BZ",0,28906000,0,0,0,8,321111,0,0,7,212419768,0,0,0,8,321111,0,0,7
2015-01-23,"W1F0M4BZ",0,222216128,0,0,0,8,321111,0,0,7,28906000,0,0,0,8,321111,0,0,7
2015-01-24,"W1F0M4BZ",0,17683392,0,0,0,8,321111,0,0,7,222216128,0,0,0,8,321111,0,0,7
2015-01-25,"W1F0M4BZ",0,3486208,0,0,0,8,321111,0,0,7,17683392,0,0,0,8,321111,0,0,7
2015-01-26,"W1F0M4BZ",0,198756128,0,0,0,8,321111,0,0,7,3486208,0,0,0,8,321111,0,0,7
2015-01-27,"W1F0M4BZ",0,187980432,0,0,0,8,321111,0,0,7,198756128,0,0,0,8,321111,0,0,7
2015-01-28,"W1F0M4BZ",0,36129544,0,0,0,8,321111,0,0,7,187980432,0,0,0,8,321111,0,0,7
2015-01-29,"W1F0M4BZ",0,213241368,0,0,0,8,321112,0,0,7,36129544,0,0,0,8,321111,0,0,7
2015-01-30,"W1F0M4BZ",0,194495272,0,0,0,8,321112,0,0,7,213241368,0,0,0,8,321112,0,0,7
2015-01-31,"W1F0M4BZ",0,174010160,0,0,0,8,321118,0,0,7,194495272,0,0,0,8,321112,0,0,7
2015-02-01,"W1F0M4BZ",0,193796344,0,0,0,8,321118,0,0,7,174010160,0,0,0,8,321118,0,0,7
2015-02-02,"W1F0M4BZ",0,168804896,0,0,0,8,321118,0,0,7,193796344,0,0,0,8,321118,0,0,7
2015-02-03,"W1F0M4BZ",0,154201288,0,0,0,8,321118,0,0,7,168804896,0,0,0,8,321118,0,0,7
2015-02-04,"W1F0M4BZ",0,176772616,0,0,0,8,321118,0,0,7,154201288,0,0,0,8,321118,0,0,7
2015-02-05,"W1F0M4BZ",0,24148984,0,0,0,8,321197,0,0,7,176772616,0,0,0,8,321118,0,0,7
2015-02-06,"W1F0M4BZ",0,79490704,0,0,0,8,321431,0,0,7,24148984,0,0,0,8,321197,0,0,7
2015-02-07,"W1F0M4BZ",0,45146528,0,0,0,8,322036,0,0,7,79490704,0,0,0,8,321431,0,0,7
2015-02-08,"W1F0M4BZ",0,205488088,0,0,0,8,322036,0,0,7,45146528,0,0,0,8,322036,0,0,7
2015-02-09,"W1F0M4BZ",0,4817984,0,0,0,8,322036,0,0,7,205488088,0,0,0,8,322036,0,0,7
2015-02-10,"W1F0M4BZ",0,24939672,0,0,0,8,322036,0,0,7,4817984,0,0,0,8,322036,0,0,7
2015-02-11,"W1F0M4BZ",0,91324632,0,0,0,8,322036,0,0,7,24939672,0,0,0,8,322036,0,0,7
2015-02-12,"W1F0M4BZ",0,227761224,0,0,0,8,322040,0,0,7,91324632,0,0,0,8,322036,0,0,7
2015-02-13,"W1F0M4BZ",0,35269144,0,0,0,8,322040,0,0,7,227761224,0,0,0,8,322040,0,0,7
2015-02-14,"W1F0M4BZ",0,79106880,0,0,0,8,322040,0,0,7,35269144,0,0,0,8,322040,0,0,7
2015-02-15,"W1F0M4BZ",0,179417272,0,0,0,8,322040,0,0,7,79106880,0,0,0,8,322040,0,0,7
2015-02-16,"W1F0M4BZ",0,29484488,0,0,0,8,322040,0,0,7,179417272,0,0,0,8,322040,0,0,7
2015-02-17,"W1F0M4BZ",0,50294368,0,0,0,8,322040,0,0,7,29484488,0,0,0,8,322040,0,0,7
2015-02-18,"W1F0M4BZ",0,154332728,0,0,0,8,322040,0,0,7,50294368,0,0,0,8,322040,0,0,7
2015-02-19,"W1F0M4BZ",0,13275808,0,0,0,8,322040,0,0,7,154332728,0,0,0,8,322040,0,0,7
2015-02-20,"W1F0M4BZ",0,16532648,0,0,0,8,322040,0,0,7,13275808,0,0,0,8,322040,0,0,7
2015-02-21,"W1F0M4BZ",0,47896464,0,0,0,8,322040,0,0,7,16532648,0,0,0,8,322040,0,0,7
2015-02-22,"W1F0M4BZ",0,161354288,0,0,0,8,322040,0,0,7,47896464,0,0,0,8,322040,0,0,7
2015-02-23,"W1F0M4BZ",0,203786616,0,0,0,8,322040,0,0,7,161354288,0,0,0,8,322040,0,0,7
2015-02-24,"W1F0M4BZ",0,196827392,0,0,0,8,322040,0,0,7,203786616,0,0,0,8,322040,0,0,7
2015-02-25,"W1F0M4BZ",0,207408152,0,0,0,8,322047,0,0,7,196827392,0,0,0,8,322040,0,0,7
2015-02-26,"W1F0M4BZ",0,116174160,0,0,0,8,322047,0,0,7,207408152,0,0,0,8,322047,0,0,7
2015-02-27,"W1F0M4BZ",0,71882064,0,0,0,8,322052,0,0,7,116174160,0,0,0,8,322047,0,0,7
2015-02-28,"W1F0M4BZ",0,73211072,0,0,0,8,322052,0,0,7,71882064,0,0,0,8,322052,0,0,7
2015-03-01,"W1F0M4BZ",0,221543136,0,0,0,8,322052,0,0,7,73211072,0,0,0,8,322052,0,0,7
2015-03-02,"W1F0M4BZ",0,241271704,0,0,0,8,322052,0,0,7,221543136,0,0,0,8,322052,0,0,7
2015-03-03,"W1F0M4BZ",0,103627424,0,0,0,8,322052,0,0,7,241271704,0,0,0,8,322052,0,0,7
2015-03-04,"W1F0M4BZ",0,141810912,0,0,0,8,322052,0,0,7,103627424,0,0,0,8,322052,0,0,7
2015-03-05,"W1F0M4BZ",0,212459872,0,0,0,8,322053,0,0,7,141810912,0,0,0,8,322052,0,0,7
2015-03-06,"W1F0M4BZ",0,221993424,0,0,0,8,322053,0,0,7,212459872,0,0,0,8,322053,0,0,7
2015-03-07,"W1F0M4BZ",0,43986080,0,0,0,8,322054,0,0,7,221993424,0,0,0,8,322053,0,0,7
2015-03-08,"W1F0M4BZ",0,56282872,0,0,0,8,322054,0,0,7,43986080,0,0,0,8,322054,0,0,7
2015-03-09,"W1F0M4BZ",0,153423736,0,0,0,8,322054,0,0,7,56282872,0,0,0,8,322054,0,0,7
2015-03-10,"W1F0M4BZ",0,135469520,0,0,0,8,322054,0,0,7,153423736,0,0,0,8,322054,0,0,7
2015-03-11,"W1F0M4BZ",0,188776136,0,0,0,8,322055,0,0,7,135469520,0,0,0,8,322054,0,0,7
